Temperature_K,Surface_tension_liquid_gas_mN_m,MolWt,rdkit_MaxAbsEStateIndex,rdkit_MinAbsEStateIndex,rdkit_qed,rdkit_SPS,rdkit_NumRadicalElectrons,rdkit_BCUT2D_MWHI,rdkit_BCUT2D_MWLOW,rdkit_BCUT2D_MRLOW,rdkit_AvgIpc,rdkit_BalabanJ,rdkit_HallKierAlpha,rdkit_Ipc,rdkit_Kappa3,rdkit_PEOE_VSA1,rdkit_PEOE_VSA10,rdkit_PEOE_VSA12,rdkit_PEOE_VSA13,rdkit_PEOE_VSA2,rdkit_PEOE_VSA5,rdkit_PEOE_VSA8,rdkit_PEOE_VSA9,rdkit_SMR_VSA2,rdkit_SMR_VSA6,rdkit_SMR_VSA8,rdkit_SlogP_VSA11,rdkit_SlogP_VSA12,rdkit_SlogP_VSA7,rdkit_SlogP_VSA9,rdkit_TPSA,rdkit_EState_VSA11,rdkit_EState_VSA3,rdkit_EState_VSA4,rdkit_EState_VSA7,rdkit_EState_VSA8,rdkit_EState_VSA9,rdkit_VSA_EState10,rdkit_VSA_EState2,rdkit_VSA_EState5,rdkit_VSA_EState8,rdkit_NHOHCount,rdkit_NumAliphaticCarbocycles,rdkit_NumAliphaticHeterocycles,rdkit_NumAmideBonds,rdkit_NumAromaticCarbocycles,rdkit_NumAtomStereoCenters,rdkit_NumSpiroAtoms,rdkit_NumUnspecifiedAtomStereoCenters,rdkit_fr_Al_OH,rdkit_fr_ArN,rdkit_fr_Ar_COO,rdkit_fr_Ar_NH,rdkit_fr_Ar_OH,rdkit_fr_C_S,rdkit_fr_HOCCN,rdkit_fr_Imine,rdkit_fr_NH1,rdkit_fr_N_O,rdkit_fr_Ndealkylation1,rdkit_fr_SH,rdkit_fr_aldehyde,rdkit_fr_alkyl_carbamate,rdkit_fr_allylic_oxid,rdkit_fr_amidine,rdkit_fr_aniline,rdkit_fr_azide,rdkit_fr_azo,rdkit_fr_barbitur,rdkit_fr_benzodiazepine,rdkit_fr_bicyclic,rdkit_fr_diazo,rdkit_fr_dihydropyridine,rdkit_fr_epoxide,rdkit_fr_ester,rdkit_fr_ether,rdkit_fr_furan,rdkit_fr_guanido,rdkit_fr_hdrzine,rdkit_fr_hdrzone,rdkit_fr_imide,rdkit_fr_isocyan,rdkit_fr_isothiocyan,rdkit_fr_ketone,rdkit_fr_ketone_Topliss,rdkit_fr_lactam,rdkit_fr_lactone,rdkit_fr_nitro,rdkit_fr_nitroso,rdkit_fr_oxazole,rdkit_fr_oxime,rdkit_fr_para_hydroxylation,rdkit_fr_phenol,rdkit_fr_phenol_noOrthoHbond,rdkit_fr_phos_acid,rdkit_fr_phos_ester,rdkit_fr_piperdine,rdkit_fr_prisulfonamd,rdkit_fr_sulfide,rdkit_fr_sulfone,rdkit_fr_term_acetylene,rdkit_fr_tetrazole,rdkit_fr_thiazole,rdkit_fr_thiophene,rdkit_fr_urea
303.2,31.5,403.31,11.438425925925928,0.7777777777777777,0.4334612846432219,13.125,0.0,32.2890438864084,10.606393092533692,-0.6859293466059495,2.7158862019428542,4.95777761196482e-07,-1.6100000000000008,50417.711452867145,6.481992023824693,4.127401124897844,18.93844354913873,6.3273200747645415,0.0,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,10.67215753081042,36.41179895529312,11.146035331389852,0.0,0.0,0.0,0.0,4.52485260770975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.2,31.3,403.31,11.438425925925928,0.7777777777777777,0.4334612846432219,13.125,0.0,32.2890438864084,10.606393092533692,-0.6859293466059495,2.7158862019428542,4.95777761196482e-07,-1.6100000000000008,50417.711452867145,6.481992023824693,4.127401124897844,18.93844354913873,6.3273200747645415,0.0,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,10.67215753081042,36.41179895529312,11.146035331389852,0.0,0.0,0.0,0.0,4.52485260770975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313.2,31.0,403.31,11.438425925925928,0.7777777777777777,0.4334612846432219,13.125,0.0,32.2890438864084,10.606393092533692,-0.6859293466059495,2.7158862019428542,4.95777761196482e-07,-1.6100000000000008,50417.711452867145,6.481992023824693,4.127401124897844,18.93844354913873,6.3273200747645415,0.0,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,10.67215753081042,36.41179895529312,11.146035331389852,0.0,0.0,0.0,0.0,4.52485260770975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318.2,30.700000000000003,403.31,11.438425925925928,0.7777777777777777,0.4334612846432219,13.125,0.0,32.2890438864084,10.606393092533692,-0.6859293466059495,2.7158862019428542,4.95777761196482e-07,-1.6100000000000008,50417.711452867145,6.481992023824693,4.127401124897844,18.93844354913873,6.3273200747645415,0.0,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,10.67215753081042,36.41179895529312,11.146035331389852,0.0,0.0,0.0,0.0,4.52485260770975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323.2,30.5,403.31,11.438425925925928,0.7777777777777777,0.4334612846432219,13.125,0.0,32.2890438864084,10.606393092533692,-0.6859293466059495,2.7158862019428542,4.95777761196482e-07,-1.6100000000000008,50417.711452867145,6.481992023824693,4.127401124897844,18.93844354913873,6.3273200747645415,0.0,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,10.67215753081042,36.41179895529312,11.146035331389852,0.0,0.0,0.0,0.0,4.52485260770975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328.2,30.3,403.31,11.438425925925928,0.7777777777777777,0.4334612846432219,13.125,0.0,32.2890438864084,10.606393092533692,-0.6859293466059495,2.7158862019428542,4.95777761196482e-07,-1.6100000000000008,50417.711452867145,6.481992023824693,4.127401124897844,18.93844354913873,6.3273200747645415,0.0,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,10.67215753081042,36.41179895529312,11.146035331389852,0.0,0.0,0.0,0.0,4.52485260770975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333.2,30.0,403.31,11.438425925925928,0.7777777777777777,0.4334612846432219,13.125,0.0,32.2890438864084,10.606393092533692,-0.6859293466059495,2.7158862019428542,4.95777761196482e-07,-1.6100000000000008,50417.711452867145,6.481992023824693,4.127401124897844,18.93844354913873,6.3273200747645415,0.0,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,10.67215753081042,36.41179895529312,11.146035331389852,0.0,0.0,0.0,0.0,4.52485260770975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338.2,29.8,403.31,11.438425925925928,0.7777777777777777,0.4334612846432219,13.125,0.0,32.2890438864084,10.606393092533692,-0.6859293466059495,2.7158862019428542,4.95777761196482e-07,-1.6100000000000008,50417.711452867145,6.481992023824693,4.127401124897844,18.93844354913873,6.3273200747645415,0.0,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,10.67215753081042,36.41179895529312,11.146035331389852,0.0,0.0,0.0,0.0,4.52485260770975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343.2,29.6,403.31,11.438425925925928,0.7777777777777777,0.4334612846432219,13.125,0.0,32.2890438864084,10.606393092533692,-0.6859293466059495,2.7158862019428542,4.95777761196482e-07,-1.6100000000000008,50417.711452867145,6.481992023824693,4.127401124897844,18.93844354913873,6.3273200747645415,0.0,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,10.67215753081042,36.41179895529312,11.146035331389852,0.0,0.0,0.0,0.0,4.52485260770975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348.2,29.3,403.31,11.438425925925928,0.7777777777777777,0.4334612846432219,13.125,0.0,32.2890438864084,10.606393092533692,-0.6859293466059495,2.7158862019428542,4.95777761196482e-07,-1.6100000000000008,50417.711452867145,6.481992023824693,4.127401124897844,18.93844354913873,6.3273200747645415,0.0,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,10.67215753081042,36.41179895529312,11.146035331389852,0.0,0.0,0.0,0.0,4.52485260770975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298.2,19.7,287.44,10.023378168798894,0.2299382716049383,0.6382446986662205,15.5,0.0,16.477503469516066,10.088317201155682,-0.9057192506994952,2.4741091605171084,3.879166507937509e-07,-0.6100000000000001,23632.69070125942,13.81319143469052,19.537837263563056,13.08951281182515,0.0,0.0,0.0,0.0,5.969305287951849,19.75852033493841,0.0,32.84803314676356,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,26.055407174877857,0.0,13.847474399381248,4.736862953800049,0.0,11.700461502132228,-0.9133720448055762,9.999461459706318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303.2,19.5,287.44,10.023378168798894,0.2299382716049383,0.6382446986662205,15.5,0.0,16.477503469516066,10.088317201155682,-0.9057192506994952,2.4741091605171084,3.879166507937509e-07,-0.6100000000000001,23632.69070125942,13.81319143469052,19.537837263563056,13.08951281182515,0.0,0.0,0.0,0.0,5.969305287951849,19.75852033493841,0.0,32.84803314676356,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,26.055407174877857,0.0,13.847474399381248,4.736862953800049,0.0,11.700461502132228,-0.9133720448055762,9.999461459706318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.2,19.2,287.44,10.023378168798894,0.2299382716049383,0.6382446986662205,15.5,0.0,16.477503469516066,10.088317201155682,-0.9057192506994952,2.4741091605171084,3.879166507937509e-07,-0.6100000000000001,23632.69070125942,13.81319143469052,19.537837263563056,13.08951281182515,0.0,0.0,0.0,0.0,5.969305287951849,19.75852033493841,0.0,32.84803314676356,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,26.055407174877857,0.0,13.847474399381248,4.736862953800049,0.0,11.700461502132228,-0.9133720448055762,9.999461459706318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313.2,19.0,287.44,10.023378168798894,0.2299382716049383,0.6382446986662205,15.5,0.0,16.477503469516066,10.088317201155682,-0.9057192506994952,2.4741091605171084,3.879166507937509e-07,-0.6100000000000001,23632.69070125942,13.81319143469052,19.537837263563056,13.08951281182515,0.0,0.0,0.0,0.0,5.969305287951849,19.75852033493841,0.0,32.84803314676356,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,26.055407174877857,0.0,13.847474399381248,4.736862953800049,0.0,11.700461502132228,-0.9133720448055762,9.999461459706318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318.2,18.8,287.44,10.023378168798894,0.2299382716049383,0.6382446986662205,15.5,0.0,16.477503469516066,10.088317201155682,-0.9057192506994952,2.4741091605171084,3.879166507937509e-07,-0.6100000000000001,23632.69070125942,13.81319143469052,19.537837263563056,13.08951281182515,0.0,0.0,0.0,0.0,5.969305287951849,19.75852033493841,0.0,32.84803314676356,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,26.055407174877857,0.0,13.847474399381248,4.736862953800049,0.0,11.700461502132228,-0.9133720448055762,9.999461459706318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323.2,18.700000000000003,287.44,10.023378168798894,0.2299382716049383,0.6382446986662205,15.5,0.0,16.477503469516066,10.088317201155682,-0.9057192506994952,2.4741091605171084,3.879166507937509e-07,-0.6100000000000001,23632.69070125942,13.81319143469052,19.537837263563056,13.08951281182515,0.0,0.0,0.0,0.0,5.969305287951849,19.75852033493841,0.0,32.84803314676356,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,26.055407174877857,0.0,13.847474399381248,4.736862953800049,0.0,11.700461502132228,-0.9133720448055762,9.999461459706318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328.2,18.4,287.44,10.023378168798894,0.2299382716049383,0.6382446986662205,15.5,0.0,16.477503469516066,10.088317201155682,-0.9057192506994952,2.4741091605171084,3.879166507937509e-07,-0.6100000000000001,23632.69070125942,13.81319143469052,19.537837263563056,13.08951281182515,0.0,0.0,0.0,0.0,5.969305287951849,19.75852033493841,0.0,32.84803314676356,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,26.055407174877857,0.0,13.847474399381248,4.736862953800049,0.0,11.700461502132228,-0.9133720448055762,9.999461459706318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333.2,18.2,287.44,10.023378168798894,0.2299382716049383,0.6382446986662205,15.5,0.0,16.477503469516066,10.088317201155682,-0.9057192506994952,2.4741091605171084,3.879166507937509e-07,-0.6100000000000001,23632.69070125942,13.81319143469052,19.537837263563056,13.08951281182515,0.0,0.0,0.0,0.0,5.969305287951849,19.75852033493841,0.0,32.84803314676356,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,26.055407174877857,0.0,13.847474399381248,4.736862953800049,0.0,11.700461502132228,-0.9133720448055762,9.999461459706318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338.2,17.9,287.44,10.023378168798894,0.2299382716049383,0.6382446986662205,15.5,0.0,16.477503469516066,10.088317201155682,-0.9057192506994952,2.4741091605171084,3.879166507937509e-07,-0.6100000000000001,23632.69070125942,13.81319143469052,19.537837263563056,13.08951281182515,0.0,0.0,0.0,0.0,5.969305287951849,19.75852033493841,0.0,32.84803314676356,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,26.055407174877857,0.0,13.847474399381248,4.736862953800049,0.0,11.700461502132228,-0.9133720448055762,9.999461459706318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343.2,17.6,287.44,10.023378168798894,0.2299382716049383,0.6382446986662205,15.5,0.0,16.477503469516066,10.088317201155682,-0.9057192506994952,2.4741091605171084,3.879166507937509e-07,-0.6100000000000001,23632.69070125942,13.81319143469052,19.537837263563056,13.08951281182515,0.0,0.0,0.0,0.0,5.969305287951849,19.75852033493841,0.0,32.84803314676356,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,26.055407174877857,0.0,13.847474399381248,4.736862953800049,0.0,11.700461502132228,-0.9133720448055762,9.999461459706318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348.2,17.5,287.44,10.023378168798894,0.2299382716049383,0.6382446986662205,15.5,0.0,16.477503469516066,10.088317201155682,-0.9057192506994952,2.4741091605171084,3.879166507937509e-07,-0.6100000000000001,23632.69070125942,13.81319143469052,19.537837263563056,13.08951281182515,0.0,0.0,0.0,0.0,5.969305287951849,19.75852033493841,0.0,32.84803314676356,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,26.055407174877857,0.0,13.847474399381248,4.736862953800049,0.0,11.700461502132228,-0.9133720448055762,9.999461459706318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298.2,22.2,273.42,10.023378168798894,0.2299382716049383,0.6517384687425205,15.68421052631579,0.0,16.477451383742554,10.088317201235435,-0.8875048203321599,2.389420487517341,3.8785712420574105e-07,-0.6100000000000001,13313.850956446624,15.332709750621763,19.537837263563056,13.08951281182515,0.0,0.0,0.0,0.0,5.969305287951849,20.261435911703025,0.0,33.35094872352818,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,26.055407174877857,0.0,13.971409182367816,4.736862953800049,0.0,11.612498539169264,-0.9133720448055762,6.452146644891505,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303.2,22.0,273.42,10.023378168798894,0.2299382716049383,0.6517384687425205,15.68421052631579,0.0,16.477451383742554,10.088317201235435,-0.8875048203321599,2.389420487517341,3.8785712420574105e-07,-0.6100000000000001,13313.850956446624,15.332709750621763,19.537837263563056,13.08951281182515,0.0,0.0,0.0,0.0,5.969305287951849,20.261435911703025,0.0,33.35094872352818,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,26.055407174877857,0.0,13.971409182367816,4.736862953800049,0.0,11.612498539169264,-0.9133720448055762,6.452146644891505,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.2,21.8,273.42,10.023378168798894,0.2299382716049383,0.6517384687425205,15.68421052631579,0.0,16.477451383742554,10.088317201235435,-0.8875048203321599,2.389420487517341,3.8785712420574105e-07,-0.6100000000000001,13313.850956446624,15.332709750621763,19.537837263563056,13.08951281182515,0.0,0.0,0.0,0.0,5.969305287951849,20.261435911703025,0.0,33.35094872352818,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,26.055407174877857,0.0,13.971409182367816,4.736862953800049,0.0,11.612498539169264,-0.9133720448055762,6.452146644891505,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
